OID_,Prj_Cde,Site_Code,GlobalID,MGA_Zone,Easting_MGA,Northing_MGA,Latitude_GDA2020,Longitude_GDA2020,NVIS_Maj_Veg_Subgroup,PrjTargtID,TargetID,TargetName_DB,TargetName,Establishment_Date,last_edited_date,Location,Monumentation,Comments,Baiting___Feral_Predators,Baiting___Grooming_Traps,Baiting___Pigs,Baiting___Rabbits,Bird_Survey,Motion_Camera_Survey,Native_Fauna_Trapping,Sand_Pad_Survey,Nestbox_Survey,Vegetation_Monitoring___Photo_Points,Vegetation_Monitoring___Tree_Health_Quadrat,Vegetation_Monitoring___Quadrat_Species,Vegetation_Monitoring___Vegetation_Intercept,Legacy_PropDB_Site_ID
1042,DARW,CDR_SP_069,{EE906066-E49F-422C-B41B-7F3103F27C10},50,496526.000000000000000,6728031.000000000000000,-29.57748226,116.964131443000042,32 - Other shrublands,DARW_T02,T02,Eucalypt Woodlands,,,22/08/2022 1:23,,,Sand pad,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,Yes,No,Unknown,Unknown,Unknown,No,
1043,DARW,CDR_TD_NOC_01,{F9478AFE-B998-40B4-B5DB-2DC3792C0F50},50,495962.005500000028405,6728583.491999999620020,-29.57249421,116.958310329000028,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2729
1044,DARW,CDR_TD_NOC_02,{E2DE03C8-42FC-4A58-BF6F-EEE3821CE028},50,495128.005500000028405,6730389.491999999620020,-29.55619172,116.949707899000032,32 - Other shrublands,DARW_T01,T01,Avon Sandplains,,1/02/2016 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2730
1045,DARW,CDR_TD_NOC_03,{D758BE8F-DE6A-4FF2-AF62-614D8B51B57F},50,493635.005599999974947,6731707.492100000381470,-29.54428975,116.934303821000071,08 - Eucalyptus woodlands with a shrubby understorey,DARW_T01,T01,Avon Sandplains,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2731
1046,DARW,CDR_TD_NOC_04,{16CFD369-14AA-409F-BF41-8F1ACCE0C7AD},50,492641.005699999979697,6733435.492100000381470,-29.52868867,116.924055929000019,32 - Other shrublands,DARW_T02,T02,Eucalypt Woodlands,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2732
1047,DARW,CDR_TD_NOC_05,{D4924647-D3D2-4755-A948-2FFC10E759B5},50,492085.005699999979697,6735341.492200000211596,-29.51148313,116.918331885000043,32 - Other shrublands,DARW_T06,T06,Yalgoo Shrublands,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2733
1048,DARW,CDR_TD_NOC_06,{AD79547B-811A-4FFC-B994-6708CE11B7D1},50,490504.005699999979697,6736576.492200000211596,-29.5003259,116.902029637000055,32 - Other shrublands,DARW_T06,T06,Yalgoo Shrublands,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2734
1049,DARW,CDR_TD_NOC_07,{142C63C5-9900-48C1-9A0F-D5949B4A8E79},50,488810.005599999974947,6735513.492300000041723,-29.50990574,116.884541747000071,32 - Other shrublands,DARW_T06,T06,Yalgoo Shrublands,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2728
1050,DARW,CDR_TD_NOC_08,{1CBCA7B9-8E6C-4F8E-8480-DA49C0679A03},50,487699.005599999974947,6733851.492300000041723,-29.52489525,116.873059763000015,32 - Other shrublands,DARW_T06,T06,Yalgoo Shrublands,,1/12/2016 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2736
1051,DARW,CDR_TD_NOC_09,{AFC2426C-0C35-42AC-B919-8BF6B5E1FB10},50,487624.005599999974947,6731855.492300000041723,-29.54290886,116.872263165000049,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T06,T06,Yalgoo Shrublands,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2737
1052,DARW,CDR_TD_NOC_10,{49DD149B-F26B-4AE3-BA76-30A0820984E4},50,487761.005500000028405,6729862.492300000041723,-29.56089744,116.873654812000041,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2738
1053,DARW,CDR_TD_NOC_11,{105D2988-4349-4A76-B646-0DAE8032769F},50,487893.005500000028405,6727867.492300000041723,-29.57890395,116.874995294000087,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2739
1054,DARW,CDR_TD_NOC_12,{A17D7FB2-C619-47E1-9D00-7114F6D478B4},50,488026.005300000018906,6725743.492200000211596,-29.59807466,116.876345145000073,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2740
1055,DARW,CDR_TD_NOC_13,{D51FB838-8A9D-448F-B637-208D77158F29},50,487877.005300000018906,6723623.492300000041723,-29.61720649,116.874782793000008,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2741
1056,DARW,CDR_TD_NOC_14,{2788DD3A-EDC4-49B6-8114-9770874F092A},50,489860.005300000018906,6723872.492200000211596,-29.61497698,116.895267295000053,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2742
1057,DARW,CDR_TD_NOC_15,{9BB176BB-6C33-4F83-9264-9F78387CFBB6},50,492421.005400000023656,6724637.492100000381470,-29.608091,116.921724341000072,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T02,T02,Eucalypt Woodlands,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2743
1058,DARW,CDR_TD_NOC_16,{E75B025A-D2B7-43B9-9362-02B9F46FD5E9},50,494040.005400000023656,6725763.491999999620020,-29.59793749,116.938451493000116,21 - Other Acacia tall open shrublands and [tall] shrublands,,,,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2744
1059,DARW,CDR_TD_NOC_17,{43291971-72AA-4EE4-9A7B-53351FCEC690},50,495763.005400000023656,6726821.491999999620020,-29.58839592,116.956248926000058,21 - Other Acacia tall open shrublands and [tall] shrublands,,,,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2745
1060,DARW,CDR_TD_NOC_18,{124382D3-E24C-48E5-AEC7-F43E63824A91},50,496574.005500000028405,6730603.491999999620020,-29.55426513,116.964635182000052,32 - Other shrublands,DARW_T01,T01,Avon Sandplains,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2746
1061,DARW,CDR_TD_NOC_19,{CF884497-F249-4BAF-93E9-0217BA3DC83F},50,497910.005500000028405,6728948.491999999620020,-29.56920481,116.978422863000105,08 - Eucalyptus woodlands with a shrubby understorey,DARW_T02,T02,Eucalypt Woodlands,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2747
1062,DARW,CDR_TD_NOC_20,{7EA6B634-9327-493E-AA00-99553BB8A5BA},50,498676.005500000028405,6730789.491999999620020,-29.55259045,116.986333296000112,08 - Eucalyptus woodlands with a shrubby understorey,DARW_T05,T05,Palaeodrainage Systems And Freshwater Wetlands,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2748
1063,DARW,CDR_TD_SOC_01,{52BF3D29-C6CD-4F99-B8D3-35961E294E56},50,493603.005000000004657,6712073.491999999620020,-29.72148853,116.933857857000021,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2749
1064,DARW,CDR_TD_SOC_02,{B5F2DBC8-7A82-4A1B-B70F-B9A2CABC3991},50,492292.005000000004657,6713585.492100000381470,-29.70783527,116.920313476000047,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2750
1065,DARW,CDR_TD_SOC_03,{FDEAD832-27B9-4C3D-A79F-7E7E5669F812},50,491441.005100000009406,6715394.492100000381470,-29.69150344,116.911530014000050,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2751
1066,DARW,CDR_TD_SOC_04,{82DF9A8D-68C7-4110-9061-9705CE176DEF},50,490961.005100000009406,6717931.492100000381470,-29.66860352,116.906589673000099,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2752
1067,DARW,CDR_TD_SOC_05,{A5C763E1-1782-46DA-8067-778A6464FC89},50,492934.939100000017788,6717749.085199999623001,-29.67026256,116.926987397000062,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2753
1068,DARW,CDR_TD_SOC_06,{4DB414E3-B92E-4C7A-A73A-0A1608F28497},50,494953.005200000014156,6717559.491999999620020,-29.6719835,116.947841847000063,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2754
1069,DARW,CDR_TD_SOC_07,{AC4EFFF2-9587-4809-A368-76CE15E98ECD},50,496928.005100000009406,6717362.491899999789894,-29.67376789,116.968251916000099,08 - Eucalyptus woodlands with a shrubby understorey,DARW_T01,T01,Avon Sandplains,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2755
1070,DARW,CDR_TD_SOC_08,{71D3B6CE-C689-4057-855C-CA90580A1AB1},50,498987.830599999986589,6717186.949400000274181,-29.67535557,116.989539389000015,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2756
1071,DARW,CDR_TD_SOC_09,{D43E9E7B-EA6A-4940-8EF7-B016FB87B9E8},50,501062.005100000009406,6716991.491899999789894,-29.67711954,117.010975847000054,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2757
1072,DARW,CDR_TD_SOC_10,{E833FFFD-5AB4-4385-8DD2-32C53D839C96},50,502798.005000000004657,6715029.491799999959767,-29.69482397,117.028922514000101,21 - Other Acacia tall open shrublands and [tall] shrublands,,,,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2758
1073,DARW,CDR_TD_SOC_11,{8F40579C-3AD5-4B44-9282-8C0AA2A53A99},50,502867.004899999999907,6712366.491799999959767,-29.71885741,117.029642812000020,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2759
1074,DARW,CDR_TD_SOC_12,{A038E8F2-6764-4121-83D0-C02AA34AF318},50,502950.004899999999907,6710488.491700000129640,-29.73580613,117.030506100000025,08 - Eucalyptus woodlands with a shrubby understorey,DARW_T02,T02,Eucalypt Woodlands,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2760
1075,DARW,CDR_TD_SOC_13,{E05CBC6A-EEA0-4CAC-8E68-C531A74670C7},50,500861.004899999999907,6710446.491799999959767,-29.7361884,117.008903715000088,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T02,T02,Eucalypt Woodlands,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2761
1076,DARW,CDR_TD_SOC_14,{BE9282A3-DBC7-4125-B342-6A4CFC1D380A},50,498811.004899999999907,6710417.491899999789894,-29.73644985,116.987704483000016,21 - Other Acacia tall open shrublands and [tall] shrublands,,,,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2762
1077,DARW,CDR_TD_SOC_15,{8A70E673-580B-4F04-90E4-A4F2A162FD83},50,495039.004899999999907,6710353.491999999620020,-29.73701808,116.948697569000046,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2764
1078,DARW,CDR_TD_SOC_16,{552FFEFD-FFEA-480D-8442-0D1C7C72EC19},50,493037.004899999999907,6710321.492100000381470,-29.73729723,116.927994377000118,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2765
1079,DARW,CDR_TD_SOC_17,{0DE43FB0-BE28-4AA7-9401-30805FFA7B19},50,491022.004899999999907,6710347.492100000381470,-29.7370496,116.907157125000026,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2766
1080,DARW,CDR_TD_SOC_18,{C5AB521B-4CF8-479D-9170-AF1665EFD110},50,490799.005000000004657,6711312.492100000381470,-29.7283389,116.966899000000012,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,1/02/2013 0:00,3/03/2023 8:22,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2767
1081,DARW,CDR_TD_SOC_19,{358C7978-D253-4727-933B-995F5A5056D8},50,496885.005000000004657,6713331.491899999789894,-29.71014769,116.967795925000019,21 - Other Acacia tall open shrublands and [tall] shrublands,,,,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2768
1082,DARW,CDR_TD_SOC_20,{081EB7E8-0CC9-4264-81FC-C7742D40CB86},50,496937.005100000009406,6715386.491899999789894,-29.6916014,116.968339340000057,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T01,T01,Avon Sandplains,,1/02/2013 0:00,7/09/2022 7:05,Cat Camera Monitoring Site,,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,Unknown,Unknown,Unknown,No,2769
1083,DARW,CDR_W_A01,{81E19A2B-9C84-43E8-B671-15B427952669},50,493607.005699999979697,6735920.492100000381470,-29.50626621,116.934039491000021,32 - Other shrublands,DARW_T06,T06,Yalgoo Shrublands,,23/08/2008 0:00,22/08/2022 1:23,WSWA Quadrat. Between Quandong Well and Easter Monday Well ca 40 m S of track.,,Vegetation Condition: Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3000
1084,DARW,CDR_W_A02,{704A3CED-C4FA-4F1E-A4E7-B488FFC64AC2},50,494496.005699999979697,6735691.491999999620020,-29.50833724,116.943210701000112,43 - Salt lakes and lagoons,DARW_T05,T05,Palaeodrainage Systems And Freshwater Wetlands,,23/08/2008 0:00,22/08/2022 1:23,WSWA Quadrat. Between Quandong Well and Easter Monday Well ca 10 m S of track,,Vegetation Condition: Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3014
1085,DARW,CDR_W_A03,{25084279-DC99-48D9-8B40-0D093BBBBBF9},50,494491.005699999979697,6735673.491999999620020,-29.50849967,116.943159021000042,43 - Salt lakes and lagoons,DARW_T05,T05,Palaeodrainage Systems And Freshwater Wetlands,,23/08/2008 0:00,22/08/2022 1:23,WSWA Quadrat: Between Quandong Well and Easter Monday Well ca 40 m S of track.,,Vegetation condition: Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3024
1086,DARW,CDR_W_A04,{776FE806-AB26-4201-9F03-45BE2591FA03},50,494546.005699999979697,6735743.491999999620020,-29.50786814,116.943726852000054,43 - Salt lakes and lagoons,DARW_T05,T05,Palaeodrainage Systems And Freshwater Wetlands,,23/08/2008 0:00,22/08/2022 1:23,WSWA Quadrat: Between Quandong Well and Easter Monday Well ca 40 m N of track,,Vegetation Condition: Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3025
1087,DARW,CDR_W_A05,{8799C704-8B84-4BC2-A329-B777EF7FA2D4},50,495161.005699999979697,6735852.491999999620020,-29.50688692,116.950072771000009,"39 - Mixed chenopod, samphire +/- forbs",DARW_T05,T05,Palaeodrainage Systems And Freshwater Wetlands,,23/08/2008 0:00,22/08/2022 1:23,WSWA Quadrat: Between Quandong Well and Easter Monday Well ca 26 m E of track,,Vegetation Condition: Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3026
1088,DARW,CDR_W_A06,{DA10B99F-09CB-441B-983B-CC0C063F4CC8},50,495744.005699999979697,6736347.491999999620020,-29.50242153,116.956089909000070,20 - Mulga (Acacia aneura) woodlands +/- tussock grass +/- forbs,DARW_T05,T05,Palaeodrainage Systems And Freshwater Wetlands,,23/08/2008 0:00,22/08/2022 1:23,WSWA Quadrat: Between Quandong Well and Easter Monday Well ca 10 m W of track,,Vegetation Condition: Very Good,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3027
1089,DARW,CDR_W_B01,{49316A4D-870B-452B-B336-79B3347288A7},50,499770.005699999979697,6736618.491899999789894,-29.4999829,116.997627152000064,32 - Other shrublands,DARW_T06,T06,Yalgoo Shrublands,,23/08/2008 0:00,22/08/2022 1:23,WSWA Quadrat: Near Easter Monday Well ca 65 m E of track (and 12 m E of CD073 monitoring peg),,Vegetation Condition: Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3028
1090,DARW,CDR_W_B02,{4A55565F-0046-4615-90B0-A227A9D28AF0},50,499814.005699999979697,6736518.491899999789894,-29.50088544,116.998081082000112,32 - Other shrublands,DARW_T06,T06,Yalgoo Shrublands,,23/08/2008 0:00,22/08/2022 1:23,WSWA Quadrat: Near Easter Monday Well ca 10 m E of track at edge of rock sheet,,Vegetation Condition: Pristine-Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3029
1091,DARW,CDR_W_B03,{98D0C452-E75D-4ABA-BF71-B0B8B8A55D2E},50,499802.005699999979697,6736435.491899999789894,-29.50163453,116.997957262000114,32 - Other shrublands,DARW_T06,T06,Yalgoo Shrublands,,23/08/2008 0:00,22/08/2022 1:23,WSWA Quadrat: Near Easter Monday Well 70 paces E of track on rock sheet,,Vegetation Condition: Pristine-Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3030
1092,DARW,CDR_W_B04,{91F59D2A-2D32-4852-B187-EBB75D815C02},50,500704.005699999979697,6735229.491799999959767,-29.51251884,117.007264113000019,32 - Other shrublands,DARW_T06,T06,Yalgoo Shrublands,,23/08/2008 0:00,22/08/2022 1:23,"WSWA Quadrat: Between Easter Monday Well and 7 Mile Well, 30 m E of track",,Vegetation Condition: Pristine,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3031
1093,DARW,CDR_W_B06,{4F1FC5F0-60C6-48BF-A29C-97429F8AC25F},50,500822.005699999979697,6734588.491899999789894,-29.51830397,117.008482150000077,32 - Other shrublands,DARW_T06,T06,Yalgoo Shrublands,,23/08/2008 0:00,22/08/2022 1:23,"WSWA Quadrat: 0.54 km N of 7 Mile Well towards Easter Monday Well, 30 m E of track",,Vegetation Condition: Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3032
1094,DARW,CDR_W_C01,{05A2033C-5E12-40F5-A8AB-03DCBE2C717E},50,509590.005200000014156,6717644.491499999538064,-29.67118958,117.099107083000035,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T02,T02,Eucalypt Woodlands,,24/08/2008 0:00,22/08/2022 1:23,"WSWA Quadrat: On breakaway along N-S track on E boundary, ca 120 m W of track",,Vegetation Condition: Pristine,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3033
1095,DARW,CDR_W_C02,{D23BD9B5-3E34-43EE-82DE-47FED7CF37DA},50,509702.005100000009406,6717639.491600000299513,-29.67123383,117.100264580000044,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T02,T02,Eucalypt Woodlands,,24/08/2008 0:00,22/08/2022 1:23,WSWA Quadrat: Along N-S track on E boundary ca 30 m W of track,,Vegetation Condition: Pristine-Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3034
1096,DARW,CDR_W_C03,{A80AEE3D-F1F4-40AD-BF9B-49793FEE0C2F},50,509351.005100000009406,6716507.491499999538064,-29.68145287,117.096646973000020,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T02,T02,Eucalypt Woodlands,,24/08/2008 0:00,22/08/2022 1:23,WSWA Quadrat: Granites on N side of track between E boundary and St Joseph's Well,,Vegetation Condition: Pristine,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3035
1097,DARW,CDR_W_C04,{05F2643F-C29E-4D7D-BCBA-BE8C295D4019},50,509357.005100000009406,6716479.491600000299513,-29.68170553,117.096709228000009,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T02,T02,Eucalypt Woodlands,,24/08/2008 0:00,22/08/2022 1:23,WSWA Quadrat: Granites on S side of track between E boundary and St Joseph's Well,,Vegetation Condition: Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3036
1098,DARW,CDR_W_C05,{D9DCD088-DB39-4E1E-9FC9-32FE429E2910},50,509343.005100000009406,6716442.491600000299513,-29.68203956,117.096564850000050,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T02,T02,Eucalypt Woodlands,,24/08/2008 0:00,22/08/2022 1:23,WSWA Quadrat: Below breakaway on S side of track between E boundary and St Joseph's Well,,Vegetation Condition: Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3037
1099,DARW,CDR_W_D01,{93438549-E911-4E85-ACCB-95C60CA721C9},50,502422.005100000009406,6716884.491700000129640,-29.67808331,117.025031717000047,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T04,T04,Low Granite Hills And Breakaways,,24/08/2008 0:00,22/08/2022 1:23,WSWA Quadrat: St Joseph's Well granites on W side of track,,Vegetation Condition: Excellent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3038
1100,DARW,CDR_W_D02,{057E657D-EFFC-4BD6-A255-FE85BF3D9A69},50,502484.005100000009406,6716945.491799999959767,-29.67753266,117.025672354000108,21 - Other Acacia tall open shrublands and [tall] shrublands,DARW_T04,T04,Low Granite Hills And Breakaways,,24/08/2008 0:00,22/08/2022 1:23,WSWA Quadrat: Base of St Joseph's Well granites on W side of track,,Vegetation Condition: Very Good,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Unknown,Unknown,Unknown,No,3039
