Source,Prj_Cde,Site_ID,Staff_Name,Additional_Personnel,Date,TimeStart,ExtraTimeEnd,Survey_duration_minutes,Year,Survey_design,Number_of_observers,Site_field_notes,All_species_recorded,Cloud_cover,Wind_strength,Temperature(C),Scientific_Name,English_Name,Birdlife_bird_count,Bird_within_survey_area,Birdlife_field_notes,Max_dist_from_start,TIME 1ST CONTACT,CCWA_TIME 2ND CONTACT,CCWA_Latitude,CCWA_Longitude,CCWA_Order,CCWA_SiteSurveyNumber,CCWA_CumulativeSpeciesCount
2014-15Expt,DARW,CDR_022,Boyd Wykes,,2014/09/06,13:30,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_022,Chris Wilder,,2014/09/06,14:48,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Corvus coronoides,Australian Raven,3,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_022,Chris Wilder,,2014/09/06,14:48,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Eolophus roseicapillus,Galah,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_022,Chris Wilder,,2014/09/06,14:48,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Lichenostomus virescens,Singing Honeyeater,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_022,Chris Wilder,,2014/09/06,14:48,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Glyciphila melanops,Tawny-crowned Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_023,Stewart Ford,,2014/09/06,13:40,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Smicrornis brevirostris,Weebill,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_023,Frank O'Connor,,2014/09/06,14:47,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Phaps chalcoptera,Common Bronzewing,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_023,Frank O'Connor,,2014/09/06,14:47,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Polytelis anthopeplus,Regent Parrot,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_023,Frank O'Connor,,2014/09/06,14:47,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Smicrornis brevirostris,Weebill,3,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_023,Liz Fox,,2014/09/06,15:55,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,4,Branches,,Corvus coronoides,Australian Raven,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_023,Liz Fox,,2014/09/06,15:55,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,4,Branches,,Pachycephala inornata,Gilbert's Whistler,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_023,Liz Fox,,2014/09/06,15:55,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,4,Branches,,Polytelis anthopeplus,Regent Parrot,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_023,Liz Fox,,2014/09/06,15:55,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,4,Branches,,Smicrornis brevirostris,Weebill,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_023,Liz Fox,,2014/09/06,15:55,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,4,Branches,,Manorina flavigula,Yellow-throated Miner,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_024,Chris Wilder,,2014/09/06,15:59,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Barnardius zonarius,Australian Ringneck,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_024,Liz Fox,,2014/09/06,13:38,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_024,Liz Fox,,2014/09/06,13:38,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Smicrornis brevirostris,Weebill,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_024,Boyd Wykes,,2014/09/06,14:48,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,7,Branches,,Oreoica gutturalis,Crested Bellbird,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_024,Boyd Wykes,,2014/09/06,14:48,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,7,Branches,,Acanthiza apicalis,Inland Thornbill,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_024,Boyd Wykes,,2014/09/06,14:48,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,7,Branches,,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_024,Boyd Wykes,,2014/09/06,14:48,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,7,Branches,,Smicrornis brevirostris,Weebill,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_024,Chris Wilder,,2014/09/06,15:59,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Acanthiza apicalis,Inland Thornbill,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_024,Chris Wilder,,2014/09/06,15:59,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Calyptorhynchus banksii,Red-tailed Black-Cockatoo,9,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_024,Chris Wilder,,2014/09/06,15:59,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Polytelis anthopeplus,Regent Parrot,6,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_024,Chris Wilder,,2014/09/06,15:59,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Lichenostomus virescens,Singing Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_024,Chris Wilder,,2014/09/06,15:59,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_024,Chris Wilder,,2014/09/06,15:59,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Smicrornis brevirostris,Weebill,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_030,Boyd Wykes,,2014/09/06,10:12,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Branches,,Acanthiza uropygialis,Chestnut-rumped Thornbill,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_030,Boyd Wykes,,2014/09/06,10:12,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Branches,,Acanthiza apicalis,Inland Thornbill,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_031,Frank O'Connor,,2014/09/06,8:55,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,7,Branches,,Eolophus roseicapillus,Galah,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_031,Frank O'Connor,,2014/09/06,8:55,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,7,Branches,,Acanthiza apicalis,Inland Thornbill,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_031,Frank O'Connor,,2014/09/06,8:55,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,7,Branches,,Pardalotus striatus,Striated Pardalote,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_031,Frank O'Connor,,2014/09/06,8:55,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,7,Branches,,Smicrornis brevirostris,Weebill,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_031,Frank O'Connor,,2014/09/06,8:55,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,7,Branches,,Lichenostomus ornatus,Yellow-plumed Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_031,Liz Fox,,2014/09/06,10:10,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,2,Branches,,Coracina novaehollandiae,Black-faced Cuckoo-shrike,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_031,Liz Fox,,2014/09/06,10:10,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,2,Branches,,Eolophus roseicapillus,Galah,3,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_031,Liz Fox,,2014/09/06,10:10,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,2,Branches,,Microeca fascinans,Jacky Winter,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_031,Liz Fox,,2014/09/06,10:10,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,2,Branches,,Petroica goodenovii,Red-capped Robin,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_031,Liz Fox,,2014/09/06,10:10,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,2,Branches,,Climacteris rufa,Rufous Treecreeper,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_031,Liz Fox,,2014/09/06,10:10,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,2,Branches,,Smicrornis brevirostris,Weebill,5,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_032,Chris Wilder,,2014/09/06,8:45,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Acanthiza uropygialis,Chestnut-rumped Thornbill,4,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_032,Chris Wilder,,2014/09/06,8:45,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Acanthiza apicalis,Inland Thornbill,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_032,Chris Wilder,,2014/09/06,8:45,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Petroica goodenovii,Red-capped Robin,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_032,Chris Wilder,,2014/09/06,8:45,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Lichenostomus virescens,Singing Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_032,Chris Wilder,,2014/09/06,8:45,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Pardalotus striatus,Striated Pardalote,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_032,Chris Wilder,,2014/09/06,8:45,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Smicrornis brevirostris,Weebill,8,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_032,Chris Wilder,,2014/09/06,8:45,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Lichenostomus leucotis,White-eared Honeyeater,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_032,Stewart Ford,,2014/09/06,10:10,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Twigs,,Smicrornis brevirostris,Weebill,4,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Boyd Wykes,,2014/09/06,9:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Branches,,Melithreptus brevirostris,Brown-headed Honeyeater,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Boyd Wykes,,2014/09/06,9:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Branches,,Acanthiza uropygialis,Chestnut-rumped Thornbill,5,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Boyd Wykes,,2014/09/06,9:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Branches,,Eolophus roseicapillus,Galah,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Boyd Wykes,,2014/09/06,9:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Branches,,Pardalotus striatus,Striated Pardalote,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Boyd Wykes,,2014/09/06,9:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Branches,,Petrochelidon nigricans,Tree Martin,3,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Boyd Wykes,,2014/09/06,9:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Branches,,Smicrornis brevirostris,Weebill,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Chris Wilder,,2014/09/06,10:12,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,4,Branches,,Acanthiza uropygialis,Chestnut-rumped Thornbill,3,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Chris Wilder,,2014/09/06,10:12,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,4,Branches,,Petroica goodenovii,Red-capped Robin,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Chris Wilder,,2014/09/06,10:12,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,4,Branches,,Pardalotus striatus,Striated Pardalote,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Chris Wilder,,2014/09/06,10:12,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,4,Branches,,Petrochelidon nigricans,Tree Martin,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_033,Chris Wilder,,2014/09/06,10:12,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,4,Branches,,Smicrornis brevirostris,Weebill,4,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Stewart Ford,,2014/09/06,8:55,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Twigs,,Eolophus roseicapillus,Galah,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Stewart Ford,,2014/09/06,8:55,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Twigs,,Acanthiza apicalis,Inland Thornbill,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Stewart Ford,,2014/09/06,8:55,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Twigs,,Petrochelidon nigricans,Tree Martin,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Stewart Ford,,2014/09/06,8:55,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Twigs,,Smicrornis brevirostris,Weebill,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Frank O'Connor,,2014/09/06,10:17,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_200,Frank O'Connor,,2014/09/06,10:17,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,6,Branches,,Pardalotus striatus,Striated Pardalote,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_025,Frank O'Connor,,2014/09/07,8:42,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Malurus leucopterus,White-winged Fairy-wren,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_025,Liz Fox,,2014/09/07,10:03,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,7,Leaves,,Calamanthus campestris,Rufous Fieldwren,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_025,Liz Fox,,2014/09/07,10:03,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,7,Leaves,,Hirundo neoxena,Welcome Swallow,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_025,Liz Fox,,2014/09/07,10:03,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,7,Leaves,,Malurus leucopterus,White-winged Fairy-wren,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_026,Boyd Wykes,,2014/09/07,8:40,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Acanthiza apicalis,Inland Thornbill,3,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_026,Boyd Wykes,,2014/09/07,8:40,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Pyrrholaemus brunneus,Redthroat,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_026,Stewart Ford,,2014/09/07,9:56,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Leaves,,Pyrrholaemus brunneus,Redthroat,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_026,Boyd Wykes,,2014/09/07,8:40,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Drymodes brunneopygia,Southern Scrub-robin,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Chris Wilder,,2014/09/07,8:40,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Oreoica gutturalis,Crested Bellbird,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Chris Wilder,,2014/09/07,8:40,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Colluricincla harmonica,Grey Shrike-thrush,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Chris Wilder,,2014/09/07,8:40,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Acanthiza apicalis,Inland Thornbill,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Chris Wilder,,2014/09/07,8:40,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Lichenostomus virescens,Singing Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Chris Wilder,,2014/09/07,8:40,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Smicrornis brevirostris,Weebill,4,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Chris Wilder,,2014/09/07,8:40,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Cacatua pastinator,Western Corella,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Chris Wilder,,2014/09/07,8:40,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Pomatostomus superciliosus,White-browed Babbler,4,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Chris Wilder,,2014/09/07,8:40,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Rhipidura leucophrys,Willie Wagtail,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Frank O'Connor,,2014/09/07,9:53,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Twigs,,Colluricincla harmonica,Grey Shrike-thrush,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Frank O'Connor,,2014/09/07,9:53,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Twigs,,Pachycephala rufiventris,Rufous Whistler,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Frank O'Connor,,2014/09/07,9:53,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Twigs,,Rhipidura leucophrys,Willie Wagtail,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Chris Wilder,,2014/09/07,8:40,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Drymodes brunneopygia,Southern Scrub-robin,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_027,Frank O'Connor,,2014/09/07,9:53,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Twigs,,Drymodes brunneopygia,Southern Scrub-robin,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Stewart Ford,,2014/09/07,8:45,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Barnardius zonarius,Australian Ringneck,3,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Stewart Ford,,2014/09/07,8:45,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Oreoica gutturalis,Crested Bellbird,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Stewart Ford,,2014/09/07,8:45,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Rhipidura albiscapa,Grey Fantail,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Stewart Ford,,2014/09/07,8:45,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Petroica goodenovii,Red-capped Robin,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Stewart Ford,,2014/09/07,8:45,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Pyrrholaemus brunneus,Redthroat,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Stewart Ford,,2014/09/07,8:45,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Pachycephala rufiventris,Rufous Whistler,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Stewart Ford,,2014/09/07,8:45,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Chris Wilder,,2014/09/07,10:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Calm,,Oreoica gutturalis,Crested Bellbird,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Chris Wilder,,2014/09/07,10:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Calm,,Strepera versicolor,Grey Currawong,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Chris Wilder,,2014/09/07,10:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Calm,,Rhipidura albiscapa,Grey Fantail,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Chris Wilder,,2014/09/07,10:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Calm,,Colluricincla harmonica,Grey Shrike-thrush,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Chris Wilder,,2014/09/07,10:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Calm,,Acanthiza apicalis,Inland Thornbill,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Chris Wilder,,2014/09/07,10:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Calm,,Psephotus varius,Mulga Parrot,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Chris Wilder,,2014/09/07,10:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Calm,,Petroica goodenovii,Red-capped Robin,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Chris Wilder,,2014/09/07,10:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Calm,,Pachycephala rufiventris,Rufous Whistler,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Chris Wilder,,2014/09/07,10:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Calm,,Lichenostomus virescens,Singing Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Chris Wilder,,2014/09/07,10:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Calm,,Pomatostomus superciliosus,White-browed Babbler,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Chris Wilder,,2014/09/07,10:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Calm,,Rhipidura leucophrys,Willie Wagtail,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_028,Chris Wilder,,2014/09/07,10:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,5,Calm,,Drymodes brunneopygia,Southern Scrub-robin,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_029,Liz Fox,,2014/09/07,8:40,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Acanthiza apicalis,Inland Thornbill,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_029,Liz Fox,,2014/09/07,8:40,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Pachycephala rufiventris,Rufous Whistler,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_029,Liz Fox,,2014/09/07,8:40,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Calamanthus cautus,Shy Heathwren,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_029,Liz Fox,,2014/09/07,8:40,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Lichenostomus virescens,Singing Honeyeater,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_029,Liz Fox,,2014/09/07,8:40,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Purnella albifrons,White-fronted Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_029,Liz Fox,,2014/09/07,8:40,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Rhipidura leucophrys,Willie Wagtail,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_029,Boyd Wykes,,2014/09/07,10:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Acanthiza apicalis,Inland Thornbill,3,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_029,Boyd Wykes,,2014/09/07,10:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Lichenostomus virescens,Singing Honeyeater,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_029,Boyd Wykes,,2014/09/07,10:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Pomatostomus superciliosus,White-browed Babbler,3,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_029,Boyd Wykes,,2014/09/07,10:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Purnella albifrons,White-fronted Honeyeater,4,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_029,Boyd Wykes,,2014/09/07,10:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Rhipidura leucophrys,Willie Wagtail,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_029,Liz Fox,,2014/09/07,8:40,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Drymodes brunneopygia,Southern Scrub-robin,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_029,Boyd Wykes,,2014/09/07,10:00,,20,2014,"Birdlife 2 ha, 20 minute search",1,,,8,Calm,,Drymodes brunneopygia,Southern Scrub-robin,2,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_036,Boyd Wykes,,2015/09/02,15:30,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Corvus coronoides,Australian Raven,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_036,Chris Wilder,,2015/09/02,16:45,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Oreoica gutturalis,Crested Bellbird,1,Within survey limits,,,,,,,,,
2014-15Expt,DARW,CDR_036,Chris Wilder,,2015/09/02,16:45,,20,2015,"Birdlife 2 ha, 20 minute search",1,,,0,Calm,,Acanthiza apicalis,Inland Thornbill,2,Within survey limits,,,,,,,,,
