OID_,Prj_Cde,Site_Code,GlobalID,MGA_Zone,Easting_MGA,Northing_MGA,Latitude_GDA2020,Longitude_GDA2020,NVIS_Maj_Veg_Subgroup,PrjTargtID,TargetID,TargetName,Establishment_Date,last_edited_date,Location,Monumentation,Comments,Status,2020 fire impact,2020 fire severity,Revegetation zone,Baiting___Feral_Predators,Baiting___Grooming_Traps,Baiting___Pigs,Baiting___Rabbits,Bird_Survey,Motion_Camera_Survey,Native_Fauna_Trapping,Sand_Pad_Survey,Nestbox_Survey,Vegetation_Monitoring___Photo_Points,Vegetation_Monitoring___Tree_Health_Quadrat,Vegetation_Monitoring___Quadrat_Species,Vegetation_Monitoring___Vegetation_Intercept,Legacy_PropDB_Site_ID
4605,SCOT,SCTPM1,{89140CFD-DF62-42B4-B3FA-C6B47E323E5D},55,693141.813700000056997,6023942.904199999757111,-35.9097694,149.140388900000062,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4606,SCOT,SCTPM10,{50504428-75AF-4744-86C5-8CD1A6891EE3},55,694003.599599999957718,6023577.745000000111759,-35.9128888,149.150022200000080,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4607,SCOT,SCTPM11,{C860A212-3A9E-463F-96C0-0F5165038D50},55,694022.136700000031851,6023485.524699999950826,-35.913716,149.150250000000028,Eucalyptus open forests with a grassy understorey,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4608,SCOT,SCTPM12,{4D1E3BBB-7446-403A-86DF-5BBAE7BE218D},55,693879.814000000013039,6023058.500000000000000,-35.9175916,149.148777800000062,Eucalyptus open forests with a grassy understorey,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4609,SCOT,SCTPM13,{89B7834D-90F8-4654-8FD7-3BE15F46DDC9},55,694058.096400000038557,6023675.193900000303984,-35.912,149.150602000000049,Other tussock grasslands,,,,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4610,SCOT,SCTPM14,{288A07FC-B483-41D9-95B2-A601B98A3724},55,694131.808100000023842,6023701.317800000309944,-35.91175,149.151412000000050,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4611,SCOT,SCTPM15,{6B47577C-EE5E-45AD-92C0-81A531C15DCE},55,692753.063199999975041,6025996.720700000412762,-35.8913416,149.135586100000069,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4612,SCOT,SCTPM16,{4E06A22A-037B-4264-A611-63601A7BC865},55,692846.332099999999627,6026166.094200000166893,-35.8897972,149.136577800000055,Other tussock grasslands,SCOT_T02,T02,Native Grasslands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4613,SCOT,SCTPM17,{ADC2EF08-D811-4DAB-8A49-61F920AD1616},55,692934.592300000018440,6025728.771499999798834,-35.89372,149.137661000000094,Other tussock grasslands,SCOT_T02,T02,Native Grasslands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4614,SCOT,SCTPM18,{43FD29A3-BA0A-4655-AD10-456EE8D7599F},55,693351.554699999978766,6025580.654600000008941,-35.8949722,149.142313900000090,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4615,SCOT,SCTPM19,{2B7D6AD7-67EC-44C9-A9E0-AF3C3644A220},55,693711.926699999952689,6024103.046299999579787,-35.9082138,149.146663900000021,Eucalyptus open forests with a grassy understorey,SCOT_T04,T04,Gungoandra Creek And Tributaries,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4616,SCOT,SCTPM2,{C2A05318-BA59-44F1-82F4-42D975166A9A},55,692836.663300000014715,6023969.932500000111759,-35.9095861,149.137002800000118,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4617,SCOT,SCTPM20,{D5AAECFF-B283-4A31-8173-4FE493B3D284},55,693782.980800000019372,6024060.783599999733269,-35.9085805,149.147461100000100,Eucalyptus open forests with a grassy understorey,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4618,SCOT,SCTPM21,{D3288275-F5C5-4D3D-9326-8EAD24636F59},55,694071.856799999950454,6023886.706699999980628,-35.9100916,149.150702800000090,Eucalyptus open forests with a grassy understorey,SCOT_T02,T02,Native Grasslands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4619,SCOT,SCTPM22,{C220FCB9-9F7B-4DAB-8B6A-46026528900F},55,693299.056300000054762,6026081.506799999624491,-35.89047,149.141611000000012,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4620,SCOT,SCTPM23,{5D7BD17B-9BC4-425B-AD89-38DEC906A325},55,693380.797099999967031,6026720.128700000233948,-35.8847,149.142361000000051,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4621,SCOT,SCTPM24,{F7D36DF2-8D99-4EB0-8BBD-A34BF01D2C12},55,693114.774800000013784,6026945.471800000406802,-35.88272222,149.139361100000087,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4622,SCOT,SCTPM25,{68056014-E047-41DE-B4CF-9735A304091C},55,692871.085100000025705,6026826.297899999655783,-35.883844,149.136692000000039,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4623,SCOT,SCTPM26,{E54F80B7-5E15-4688-813D-73031D9E4A78},55,692376.253700000001118,6024837.515999999828637,-35.90186,149.131694000000039,Other tussock grasslands,SCOT_T03,T03,Shrubby Eucalypt Woodland,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4624,SCOT,SCTPM27,{4A449F55-0809-44AA-8578-56D39A69582E},55,692321.344099999987520,6026919.769299999810755,-35.88311,149.130583000000115,Other forests and woodlands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Decommissioned,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4625,SCOT,SCTPM28,{D7A3C43B-EACC-4557-94C7-248468408B44},55,692210.619700000039302,6023391.935499999672174,-35.914917,149.130209000000036,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4626,SCOT,SCTPM29,{A5DE822E-3609-4784-A259-148A5CE42CAA},55,691428.316699999966659,6024960.265700000338256,-35.90094,149.121167000000014,Eucalyptus open forests with a grassy understorey,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4627,SCOT,SCTPM3,{A22B1D56-7AB4-41AE-BC7B-60C2B6D376C4},55,692643.311199999996461,6023799.052799999713898,-35.9111638,149.134902800000077,Other tussock grasslands,SCOT_T03,T03,Shrubby Eucalypt Woodland,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4628,SCOT,SCTPM30,{F65E73E0-6EF6-4CAB-A471-FE89017F36D2},55,691977.036100000026636,6025915.936700000427663,-35.892222,149.127013000000034,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4629,SCOT,SCTPM31,{4C1320C8-E2C9-444B-94CA-D79C09CEB547},55,692323.840500000049360,6026918.271999999880791,-35.883123,149.130611000000044,Other forests and woodlands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4630,SCOT,SCTPM32,{D611EC8B-AB4C-4A71-9726-69D12C24BD66},55,692344.851999999955297,6026809.044099999591708,-35.884103,149.130870000000073,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4631,SCOT,SCTPM33,{E8331829-7461-4BF3-9628-E0DC52B9F8F8},55,692222.990800000028685,6026770.967899999581277,-35.88447,149.129530000000045,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4632,SCOT,SCTPM34,{7F6E1305-AD4C-43AE-BA4D-DF226D2F7340},55,692462.284499999950640,6026726.902700000442564,-35.88482,149.132190000000037,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4633,SCOT,SCTPM35,{2E59BD76-20E8-4F2E-9FF2-C8383A9361E2},55,692336.985699999961071,6026369.697300000116229,-35.888063,149.130889000000025,Other tussock grasslands,SCOT_T03,T03,Shrubby Eucalypt Woodland,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4634,SCOT,SCTPM38,{28EAA194-5730-4B88-A7A7-1CC7DA8F2483},55,692532.441400000010617,6026217.038700000382960,-35.8894,149.133090000000038,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4635,SCOT,SCTPM39,{377ACCD8-BD2E-49DE-97FB-81C6237ACA49},55,693225.862199999974109,6024295.942900000140071,-35.906572,149.141234000000054,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4636,SCOT,SCTPM4,{3482BB75-3EAA-4BBE-8276-33CBE3183915},55,692698.051800000015646,6024077.173799999989569,-35.9086472,149.135441700000115,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4637,SCOT,SCTPM5,{D84CBE7F-A23D-4854-BDA9-64BDE194899C},55,692890.637800000025891,6024504.401600000448525,-35.90476,149.137471000000119,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4638,SCOT,SCTPM6,{48C2CC12-7A45-4E2F-9587-7D1845C01B1E},55,692457.596200000029057,6024597.611299999989569,-35.9040055,149.132652800000074,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4639,SCOT,SCTPM7,{6B7298CC-13C4-4A5B-BE82-2142968AC813},55,693018.803300000028685,6025003.094299999997020,-35.9002416,149.138769400000115,Other tussock grasslands,SCOT_T04,T04,Gungoandra Creek And Tributaries,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4640,SCOT,SCTPM8,{EC7C6F4D-357D-4E48-94A9-77C9C6F4130A},55,692820.243200000026263,6025856.514299999922514,-35.8925916,149.136363900000106,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4641,SCOT,SCTPM9,{0A7E4405-ACFD-4C94-AC6A-424F3CE94E3F},55,694082.117899999953806,6023635.207299999892712,-35.9123555,149.150877800000103,Other tussock grasslands,SCOT_T02,T02,Native Grasslands,,7/07/2023 2:08,,,Landscape Photographic Monitoring site. Site migrated from AGOL.,Decommissioned,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
